,subj_id,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.hddm_thresh_load,attention_network_task.hddm_drift,attention_network_task.hddm_drift_center,attention_network_task.hddm_drift_congruent,attention_network_task.hddm_drift_double,attention_network_task.hddm_drift_incongruent,attention_network_task.hddm_drift_neutral,attention_network_task.hddm_drift_nocue,attention_network_task.hddm_drift_spatial,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,directed_forgetting.hddm_drift,directed_forgetting.hddm_drift_con,directed_forgetting.hddm_drift_neg,directed_forgetting.hddm_drift_pos,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_drift_AX,dot_pattern_expectancy.hddm_drift_AY,dot_pattern_expectancy.hddm_drift_BX,dot_pattern_expectancy.hddm_drift_BY,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,local_global_letter.hddm_drift,local_global_letter.hddm_drift_congruent,local_global_letter.hddm_drift_global,local_global_letter.hddm_drift_incongruent,local_global_letter.hddm_drift_local,local_global_letter.hddm_drift_neutral,local_global_letter.hddm_drift_stay,local_global_letter.hddm_drift_switch,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_drift_critical,motor_selective_stop_signal.hddm_drift_non-critical,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,recent_probes.hddm_drift,recent_probes.hddm_drift_rec_neg,recent_probes.hddm_drift_rec_pos,recent_probes.hddm_drift_xrec_neg,recent_probes.hddm_drift_xrec_pos,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,shape_matching.hddm_drift,shape_matching.hddm_drift_SDD,shape_matching.hddm_drift_SNN,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,simon.hddm_drift,simon.hddm_drift_congruent,simon.hddm_drift_incongruent,simon.hddm_non_decision,simon.hddm_thresh,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_drift_go,stim_selective_stop_signal.hddm_drift_ignore,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.hddm_drift,stop_signal.hddm_drift_high,stop_signal.hddm_drift_low,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.hddm_thresh_high,stop_signal.hddm_thresh_low,stroop.hddm_drift,stroop.hddm_drift_congruent,stroop.hddm_drift_incongruent,stroop.hddm_non_decision,stroop.hddm_thresh,threebytwo.hddm_drift,threebytwo.hddm_drift_100,threebytwo.hddm_drift_900,threebytwo.hddm_drift_cue_stay,threebytwo.hddm_drift_cue_switch,threebytwo.hddm_drift_task_stay,threebytwo.hddm_drift_task_switch,threebytwo.hddm_non_decision,threebytwo.hddm_thresh
0,s326,1.442468710061921,-0.335428283218153,0.009039122523735958,2.4831645520526116,-0.08873673906435635,2.979784401604672,-0.051496305165238114,0.2772233153398693,-0.08885566813287438,-0.4724365986970183,0.19521328335714894,-0.13093467983894444,0.2712866531370569,0.38370727762157264,2.16675334683585,2.0474017188158045,0.2406156943466619,1.5869863185239794,1.4195053653321243,0.3182009764097341,-0.24153516576380865,-0.07666581064592548,0.43294939503815066,2.2381989542412497,1.3421450440330458,0.21325761063059906,-0.5406655955000881,-0.927856761403455,1.255264746272944,0.013838476319524637,2.28859769441258,1.3817429065502274,0.21584488100148386,-0.08344673736305107,-0.4653353818220893,0.08344673736305107,0.2494905008206055,-0.06497576701705284,0.06497576701705284,0.2100937603800356,2.319110827975388,2.367426383448831,0.4188446813216099,-0.4188446813216099,0.39019494299516094,1.2704266171648446,0.8544459381247003,-0.10068586241121563,0.2913846333892473,-0.05059546042298107,-0.1401033105550506,0.42114831353301,2.757734510405444,2.432090816151598,-0.4039895426069221,0.4039895426069221,0.4011432772154184,1.8043078715214336,1.6389440924991194,-0.0017976701352994298,0.0017976701352994298,0.044795508809311366,2.5649617928293003,2.0598395210511597,0.14866490850482553,-0.14866490850482553,0.3671110460858042,1.4915612693551468,2.645217265054954,0.08537048407831234,-0.08537048407831234,0.3935398696495487,1.342430056595466,0.06691642332955579,-0.06691642332955579,4.259065911881821,0.29851635367765866,-0.29851635367765866,0.3240790670333661,5.0474633509345415,2.04306948230167,-0.4544423878941686,0.4544423878941686,0.06454617036632061,-0.06454617036632061,0.09541151671059146,-0.09541151671059146,0.2109586280846029,2.8360075052962768
1,s098,1.5340841393201117,-0.21872558415242305,0.03824156479947453,2.5525676072415764,-0.2388455358064913,3.3384851256304984,-0.3547435434850641,0.4701227667446365,-0.2260764040069187,-0.4583870149442835,-0.011735751800353024,-0.2557111772197527,0.8365311247117355,0.3599496157234767,1.9761410729034845,3.2484542416521576,0.3188956925890876,1.6374347961236102,0.7298906395123795,0.3563165843299979,0.09716480022777142,-0.4534813845577693,0.13692588575627024,2.2367943409149302,2.5594587059720966,0.38433902580599744,-0.4397108979715942,0.10028061094926403,-0.0449087387836673,0.15525330041777138,3.3246795726697562,1.5603578124764967,0.4785581733179766,-0.08553036078440379,-0.5865336015006628,0.08553036078440379,0.10797542818268617,0.2916161549389939,-0.2916161549389939,0.4222649919394335,2.1575146653174797,1.9549750984066825,0.3586124194129152,-0.3586124194129152,0.3606130234858664,1.333206583870313,1.3059462115617724,0.17645845116934605,0.295921158712176,-0.038145617987269335,-0.4342339918942527,0.4559678752058806,2.1361092300311393,3.670748610438265,-0.8709017265390671,0.8709017265390671,0.3470917982817571,2.477492966120086,2.6019126419698617,0.160093705796228,-0.160093705796228,0.3177909832862003,1.7095907907262842,2.445476933775956,0.33579123034404806,-0.33579123034404806,0.3604355603400915,1.3136971876200392,0.9705100574567024,-0.3464121396004095,0.3464121396004095,0.2331302532570289,1.5815152985400311,0.01963570261302522,-0.01963570261302522,1.8833626254030669,0.2805357208056781,-0.2805357208056781,0.3197800134746794,2.164406200214594,1.2090388775566434,-0.2914820274744951,0.2914820274744951,0.10388667745355504,-0.10388667745355504,0.1708721838624497,-0.1708721838624497,0.02382090239166255,2.347285591725708
2,s012,2.5946830257945783,-0.3611513946909228,0.24439162303001602,2.4462509185692785,-0.3657227525078984,3.912422139415436,-0.5452398176190956,0.28367036654794586,0.1433271014252518,-0.7614743909730832,0.4778040244251374,-0.5752590075598595,0.9771717237537032,0.2850017077393405,2.8041409428334694,3.158169734319905,0.25487155270553585,1.5208731824278812,1.8780951055348891,0.22970209889151946,-0.33377999153821675,0.10407789264669733,0.502711400793189,1.8173759525669613,2.8515952165687457,0.4909190594796001,0.0780428045656884,0.131610020606844,-0.7005718846521325,0.14009137853192452,4.384084171954748,1.356379718157373,0.2747242265464307,-0.25399663901082514,-0.3914405470438818,0.25399663901082514,0.11671632049745112,0.2902780804185905,-0.2902780804185905,0.36795416609130505,1.9711146614100803,2.5026200275995056,-0.4362278352214735,0.4362278352214735,0.2868384735756818,1.5034739758250886,1.6841974693338493,0.7588767397574007,-0.5284389681302571,0.8883906357630486,-1.1188284073901922,0.4314328235540609,1.848174043361008,3.1541311576630844,-0.8407639245281049,0.8407639245281049,0.4395510161955292,2.3480832418708366,2.4192563542755767,0.18228468878853965,-0.18228468878853965,0.2818985425838204,1.6275229871191357,2.9864610373821736,0.3314107313100369,-0.3314107313100369,0.3126640404331236,1.4512401521441534,2.154626654841981,-0.1857826743074116,0.1857826743074116,0.3164974717574818,1.4106437929214553,-0.03570043447260349,0.03570043447260349,2.69003234706096,0.4844462382281667,-0.4844462382281667,0.36826839468850586,2.546609767081152,1.900821235683338,-0.474415333880609,0.474415333880609,-0.20233764787787972,0.20233764787787972,0.06697029491308047,-0.06697029491308047,0.3153411546018465,1.6347803603521869
3,s212,2.0225261459716593,-0.06500019982581794,0.14112947800696726,1.7458949678452085,0.16870684710715095,2.8164863324306864,0.01290881506978672,0.15784810553661435,-0.3542800453763446,-0.6772359636121397,0.5193878580755253,0.1834792062202723,0.1578920240862856,0.41127795084939545,1.7991041113653898,3.1615815424266636,0.2987695786222782,1.634422100214884,1.304413884751528,0.483040563492519,-0.4558489746042241,-0.027191588888294867,0.3758315894122353,1.9330521610381253,0.9542500020173597,0.7250898445531642,-1.3081847041647623,0.5097016946142383,0.07339316499735983,0.0475288605322068,1.9070653284087853,,,,,,,,,,,3.951927156474437,-0.9014092026392144,0.9014092026392144,0.2568345680168207,2.8770824782001068,1.3809367542188309,-0.3134037071263806,0.13925981042429433,0.20077742379312588,-0.02663352709103961,0.5594556483365716,1.9660809825493542,2.2125157135770466,-0.033180769712234416,0.033180769712234416,0.26974625942602826,2.5443125603330072,2.2610737427387426,0.04945604682452442,-0.04945604682452442,0.28807678229366657,1.82559196011634,4.298948735989194,0.03406321046684678,-0.03406321046684678,0.14432247085897998,5.853450369755442,2.609228843220213,-0.5163098999556096,0.5163098999556096,0.24115818664334146,2.865624879594862,-0.2826234440559503,0.2826234440559503,2.9459042656964898,0.3386698744444473,-0.3386698744444473,0.3777298494729829,2.3335836651144515,1.9019394678737904,-0.21837500968667156,0.21837500968667156,-0.12585911287088958,0.12585911287088958,0.2798652754273552,-0.2798652754273552,0.3590293766834265,2.017583558585446
4,s060,2.525425621305011,-0.4630820631149902,0.2796074678891533,2.3794927946820716,-0.3115676679220433,3.5914347990989577,-0.3231379701859236,0.18212971764551997,-0.06064039438830805,-0.4709861139213114,0.2888563962757913,-0.4007768095733011,0.7845551741475327,0.3855847502913344,1.6440656384956105,5.115703004730216,0.29958772637429965,1.2294791163351777,2.730621327601593,-0.09443531999498643,-0.3993640168618381,0.4937993368568245,0.464691768342389,1.6026334772294206,5.066571687592346,-1.1299301619157658,-2.903240560381488,1.8704151132101443,2.1627556090871094,0.2402293820016059,2.2626213808319293,2.1063309684542872,0.02363737543404544,-0.3675928224209221,-0.26245198255341795,0.3675928224209221,0.2388146071193725,0.40974709195504855,-0.40974709195504855,0.4055582102476569,1.7766384254120782,2.9360975599372394,-0.4461025951250325,0.4461025951250325,0.3722921873490628,1.1901460347047956,2.4183863688717913,0.1534150149280846,-0.37577133647266137,0.01243169483579105,0.20992462670878573,0.5562636881679691,1.2269213102230478,3.0689404322660767,-1.09477953783002,1.09477953783002,0.4126611956292837,1.3439507397399573,3.5117917237257896,0.561423475894479,-0.561423475894479,0.3209530730520917,1.4517185645495625,3.5737678817074454,0.9055470303099382,-0.9055470303099382,0.3761684452771911,1.4829153512793316,4.680317493310478,-0.2361786418546181,0.2361786418546181,0.3886675094370911,1.8750501482368895,0.10622349154292124,-0.10622349154292124,3.858790545271349,0.4504386322483742,-0.4504386322483742,0.3585024791699172,1.4098661800047834,2.2526704613596737,-0.5828180935374171,0.5828180935374171,0.29855672613945194,-0.29855672613945194,0.06717404233038206,-0.06717404233038206,0.3849342731581996,1.5591070791734971
5,s237,2.408294139451601,-0.4709705041812481,0.2260600800874885,1.4285019472084628,-0.049287600876497986,2.5107821840514397,-0.1586861628990246,-0.06584452646907556,0.08740478088157172,-0.3702692437076544,0.43611377017673003,0.09382508371432144,-0.02254370169686856,0.3477799474300714,1.573867462977823,2.908687304979076,0.2645745370934701,1.0102184022603553,2.7205725508216427,0.4100302882077849,-1.1132118132909934,0.7031815250832085,0.3356866378481076,1.6101684270993468,1.9445789440899075,0.7816516980306976,-1.5053163134545346,1.1778547276545652,-0.4541901122307282,0.2193870497067087,1.21421503136725,1.74317132565749,0.12489551993460883,-0.1137102624429898,-0.8010438464634252,0.1137102624429898,0.6761483265288164,0.29514542005055683,-0.29514542005055683,0.37498504912194347,1.5548523493103033,2.6469752312825934,-0.4928433528074668,0.4928433528074668,0.2986987041907916,1.6709462258581018,1.6025137449211937,-0.2546614339219899,0.4169689060551052,0.4608822274558425,-0.6231896995889579,0.408152017394028,1.4217439952419064,2.0942827292354043,-0.8080646950141219,0.8080646950141219,0.4040190671175466,1.2725505156850019,3.1568817898592965,0.688426627283761,-0.688426627283761,0.2754703474715083,1.1764120789627153,2.7585118506292696,0.059735123096223974,-0.059735123096223974,0.39048820158721603,1.697735402363569,2.4588013009872998,0.13735793952148925,-0.13735793952148925,0.28770763603470106,1.3080276591633897,0.03572105195878456,-0.03572105195878456,3.484346108776657,0.965244223992657,-0.965244223992657,0.4303875945110919,1.8099889325478573,1.440111934934794,-0.2901018106443176,0.2901018106443176,0.0895858010135292,-0.0895858010135292,0.1564080987266393,-0.1564080987266393,0.07063196428876875,2.065591942529349
6,s391,1.4487935010996846,-0.2080525774358256,0.18555617266057264,1.772210867882914,-0.199625282312906,3.957439083372368,-0.4975000091281118,0.1114323184707154,0.17857994299060714,-0.239793162561667,0.1283608440909516,-0.6607915328234156,0.9797115989609202,0.2483267461912513,2.621096516364651,2.9836885897764747,0.2525370516556752,1.6018254979887294,1.9893673500341051,0.3349839318718792,-0.4320081311054236,0.09702419923354437,0.3792253841515517,1.6828169220153772,1.6057136481060907,0.5044410166681562,-0.5128278338938985,-0.16983593434775207,0.17822275157349438,0.012210511448253691,2.361405602657877,1.5058655644239571,0.6025615894171212,-0.03249528160598058,-1.0129842625619694,0.03249528160598058,0.41042267314484815,0.21581193566153856,-0.21581193566153856,0.3763272751591822,1.8261032814158984,2.434524524087164,0.033464079933766225,-0.033464079933766225,0.33897092506098586,1.3001559139625023,1.640914644984761,0.1913982271733507,-0.08545652330174758,0.3760792938512538,-0.482020997722857,0.4207490307988949,1.9531021773889372,2.588360198907957,-0.3856056396770139,0.3856056396770139,0.3765017936900587,1.7903451525627267,2.4645770451686637,0.2114915991364612,-0.2114915991364612,0.2514782195828329,1.0242940138191658,2.008105406048061,0.7847293358971287,-0.7847293358971287,0.3388839392566449,1.128540784233456,2.0577329463284952,0.26064859225243125,-0.26064859225243125,0.27268626704292365,1.3732138250841033,0.09758966890157804,-0.09758966890157804,1.9999160540700631,0.7924568487917407,-0.7924568487917407,0.3374166679369725,1.7270548862684896,0.763195577278907,-0.3135110806191185,0.3135110806191185,0.02945939221995996,-0.02945939221995996,0.29188728225272137,-0.29188728225272137,0.25775536709351593,1.6735694231578666
7,s467,2.940989802920592,-0.9268400269374024,0.3326154194873191,1.7314013124095764,-0.10955163433399552,4.369632615434339,-0.13206915134499195,0.14865886989471838,-0.19499496820590706,-0.6767718229825944,0.5281129530878761,-0.5114523991465978,0.8385165186974968,0.3939429897886242,2.313241513288602,3.398860435615401,0.3423156673494485,1.339187787712541,2.7589395044380574,0.6000704370834663,-0.36006288503577355,-0.24000755204769275,0.3311623699562896,2.1854966823867974,2.7792341577264885,-0.008561123106067825,-0.8904818937019785,0.10971015935203254,0.7893328574560138,0.2288582403756452,2.8079340032378237,1.4578684836471107,0.9121596927023868,0.18091336893170792,-1.2602268300992594,-0.18091336893170792,0.3480671373968727,0.14741971857243324,-0.14741971857243324,0.4290919631970401,1.8631751663571792,3.603447077296466,-0.9271958220459591,0.9271958220459591,0.3678344173887506,1.8076252321486344,1.9390734827669591,-0.10619409860770508,0.2813923681235552,-0.32092660180876426,0.14572833229291415,0.5531437249145899,2.0779150686427554,3.771757018121253,-1.7055295961090589,1.7055295961090589,0.4708361605428834,1.4381852196820335,2.862370884401041,-0.027347713269776582,0.027347713269776582,0.3630637471397343,1.474950597234444,1.5629674943460905,0.11558509715763915,-0.11558509715763915,0.4124708458521928,1.5916249544392245,3.894066174354496,0.4704948766145561,-0.4704948766145561,0.40304382632854574,2.2476292479985003,0.18109580249867965,-0.18109580249867965,3.451357805919017,0.9007598289733932,-0.9007598289733932,0.34608566198181145,2.3601576671743603,0.6527217879338034,-0.2661227611274929,0.2661227611274929,0.02569656471723755,-0.02569656471723755,0.13981023754948885,-0.13981023754948885,0.06354607181489624,1.8895699354013091
8,s112,2.5462064060917453,-0.6068843356137116,0.05178696081452341,2.7431412694174315,-0.4397255702015335,5.0709040736845985,-0.0933413693254519,-0.07824914059930098,-0.2301180790354263,-0.314954766132416,0.39320390673171696,-0.5001133792078838,0.8235728275687619,0.21495384510480672,3.2337797834564483,5.067913934755485,0.2367270343057322,1.4495655307136015,2.1983844911436368,0.0589782421221957,-0.5008424697674154,0.4418642276452197,0.37173656554532575,2.0162357529500707,3.0135297328992303,0.18329153606017265,-0.6778458970281631,-0.3981835502447629,0.8927379112127534,0.16153561218864335,2.180049632273321,1.9069400495112745,-0.05371316000352322,-0.010796301553254022,-0.42955620432224667,0.010796301553254022,0.4832693643257699,0.001451236660588476,-0.001451236660588476,0.3525955831793437,2.450147980786014,2.9418316870733734,-0.4478765184222019,0.4478765184222019,0.2837761349322632,1.3555775932024432,2.899114222948011,-0.7110125998240766,0.8458605986587007,-0.7545529236754048,0.6197049248407808,0.22860615795647746,4.546533686629509,5.898143255024255,-1.2626771393915883,1.2626771393915883,0.2948657823386117,3.2734512849374955,4.251167944460259,0.4319812089163982,-0.4319812089163982,0.22921393073532614,1.4601383582274463,2.6816680019611723,0.5215507911933385,-0.5215507911933385,0.30703589093583794,1.646380904725678,3.4287726432951677,-0.2037155334497965,0.2037155334497965,0.32468347750831883,1.559634534083035,0.0073904805776234175,-0.0073904805776234175,3.1660774526562414,0.6847422196233136,-0.6847422196233136,0.2954849625337529,2.5950453560291384,2.021638960185176,-0.422867575644697,0.422867575644697,0.19799294210539495,-0.19799294210539495,0.2627481171319294,-0.2627481171319294,0.2742185897297261,2.0508210458851805
9,s009,3.3816476494028893,-0.6456854706719525,0.2302309463521583,1.3106650617826334,-0.06290293707658379,3.392884966563902,-0.030929886196022913,-0.150912728659479,-0.3765754942113272,0.00282824842247858,0.1480844802370004,-0.10922441347564486,0.5167297938829949,0.2918934676322925,1.833485096526784,3.0995795054330864,0.26063247244590954,1.1967628483310584,1.9058180254325925,-0.4798019199524112,0.049489156664725815,0.4303127632876854,0.4481493669142205,1.731090963094219,3.5092847216518828,-0.3904259605502824,-2.2549065350921547,0.06690631318773728,2.5784261824546992,0.18149435559593766,1.3802585210040772,2.2084286463435117,0.4782615101278996,0.12775068209577756,-0.6728239315301202,-0.12775068209577756,0.19456242140222066,0.060240606530955726,-0.060240606530955726,0.3749202111573576,2.106955557024893,2.5427346482014643,-0.24622144249498484,0.24622144249498484,0.34107415875610525,1.646845762972741,1.3331747157294649,-0.16577658232411727,-0.01329589512414436,0.7306293082437978,-0.5515568307955362,0.4854916637660773,2.041056744373729,2.8765553098384387,-0.6133531178515705,0.6133531178515705,0.3495086044101193,1.4967516920531605,4.702701642829799,0.06959411298195753,-0.06959411298195753,0.24632483950367104,1.6214614620735353,1.1233103856994997,0.12995548913173885,-0.12995548913173885,0.3647450722976549,1.5016615845826111,3.3625003327940437,0.099456642468221,-0.099456642468221,0.3138260409236419,2.730801368626023,-0.044091281558308944,0.044091281558308944,2.7711064953167206,0.3338349081070128,-0.3338349081070128,0.37342597861842347,2.2757663263824184,2.660606458258169,-0.9342892124050988,0.9342892124050988,0.3505586770810081,-0.3505586770810081,0.11937751631075352,-0.11937751631075352,0.3191936569004341,1.7462221108229619
